tweet,subjectivity,polarity,score
"Stop the Steal. -wood  dot com/

Twitter censoring this URL",0,0,Neutral
All 80 Million of Us Trump Voters will come Down on the Old Bastard. Stop the Steal call to arms America ,0.244444444,-0.027777778,Negative
" This was posted from Ali Alexander 2 days ago, organizer of the Stop the Steal marches ",0,0,Neutral
" Oh please! Fraud everywhere, Trump supporters got robbed. Stop the Steal Georgia Election Cheif😠😡😠😡😠😡",0,0,Neutral
"Okay, if we stop calling 's attempts to steal the election an ""coup"", can we all agree that it is sedition and that he and his co-conspirators need to be charged for it? ",0.5,0.5,Positive
"Legal question - if I donate $20 to tRumps “stop the steal” fund, does that gain me standing to sue him when he fails? I would totally pay $20 to be part of a lawsuit against that morbidly obese, impeached, lying, treasonous rapist.",0.416666667,-0.1,Negative
 Stop 🛑 the China 🇨🇳 virus 🦠 &amp; the China STEAL!!,0,0,Neutral
Stop trying to steal the giants day Jets,0,0,Neutral
"Correction: “by REPUBLICANS” because if  really cared about Georgia HE WOULD STOP THE STEAL...get off the sidelines  and  and STOP PRETENDING this is business as usual IT IS NOT, we are trying to SAVE OUR COUNTRY 😡😡😡😡 ",0.225,-0.025,Negative
" Pigs.  ""Stop the steal"" is right.  Stop trump's lame, shameful attempt to steal a certified fair election.",0.728571429,0.161904762,Positive
"Y’all acting like Jayda can’t go steal the $200,000 back out the safe STOP PLAYING 😂",0.166666667,0.166666667,Positive
"   Well you Marxists crossed it first. BLM, Antifa? Burning down cities, etc. Do not expect the right to take an attempt to steal an election without reacting. Yall having been asking for it so stop complaining when you get it.",0.385978836,0.126719577,Positive
 Stop the steal ,0,0,Neutral
" Remember Georgians when you go to vote you’re not getting that $1,200/person relief help because the Republican Senate refused to give it to all of us but instead the $908 billion will go to places like Trump’s wealthy hotels &amp; other filthy rich businesses. STOP THE TAX STEAL!",0.78125,0.0109375,Positive
 See yesterday was voting day. Not voting 2 days. Not voting week. Voting day and we ended last night with a huge win as far as I'm concerned we did win. But then you see these dumps like magic overnight for XQC. FRAUD! STOP THE STEAL!,0.627777778,0.480208333,Positive
They American People will NEVER accept this demented old man as our President!  NEVER! STOP THE STEAL! ,0.1,0.09765625,Positive
  Why isn’t  being mobilized in swing states at Stop the Steal protests?! This is concerning!,0,0,Neutral
 They do realize that when they say 'stop the steal' they are saying 'stop trump' don't they?,0,0,Neutral
"Donald Trump is continuing to have mental decline the way Ronald Reagan had his 2nd term in office. How do I know? Before Trump have you heard someone say ""rounding the turn or stop the steal?"" I'll wait...HELL NO!",0.1,-0.05,Negative
"   The tolerant left departed a long time ago. Now we’re the Americans who are pissed off at the corrupt trump party and it’s Republican enablers. Pull up your big boy pants and prove something in court. Otherwise, you can put “stop the steal” where the sun don’t shine.",0.375,-0.1375,Negative
" That WAS a peaceful protest. No one was hurt, nothing was burned down. So ""the dark of night"" is a line crossed now? If I recall, Antifa and BLM do their worst in the dark of night. Step up and STOP THE STEAL and no one will feel the need to protest. Problem solved.",0.517777778,-0.241111111,Negative
"STOP THE STEAL !! Sidney Powell, Lin Wood; Georgia  via ",0,0,Neutral
"""Stop the steal"" protesters threaten Michigan official at home  This is the America that Donald Trump has created and handed to the incoming Biden Administration - tough work ahead to heal this divide.",0.833333333,-0.388888889,Negative
 *Stop the steal* is a perverse slogan bc  WeirdoTrump is trying to steal the election.,0,0,Neutral
Michigan secretary of state’s home surrounded by armed protesters shouting ‘stop the steal’ ,0,0,Neutral
 lol   The democrats did it to stop him from trying to steal the election.,0.7,0.8,Positive
"Dozens of armed protesters showed up at Michigan Secretary of State Jocelyn Benson’s home on Saturday evening, chanting “Stop the Steal!”
",0,0,Neutral
 “Stop the steal” should actually be directed at trump for stealing the over $207 million dollars he’s grifted from his supporters so far for this phony turn the election around nonsense,0.55,0.05,Positive
Make America Free Again....Stop the Steal....!!!!!!,0.8,1,Positive
"""Stop the steal"" protesters threaten Michigan official at home. These protesters are an example of all that is wrong with the delusional ravings of a mentally ill man Donald J. Trump. Their is a phrase that best describes them ""they have no more brains then a fart in a windstorm""",0.675,-0.0625,Negative
 Why are stop the steal people trying so hard to steal the election from Biden?,0.541666667,-0.291666667,Negative
" ETSY wont allow you to sell merchandise that says ""stop the steal""",0,0,Neutral
   Stop the steal!! 81 million fraudulent votes for BIDEN,0,0,Neutral
"""Stop the steal"" is what the Africans should've screamed at white men when they took them from their homeland over 400 years ago.",0,0,Neutral
"   I suggest that instead of trying to stop the steal, you start the mental health treatments instead. See a psychologist ASAP. Seriously. You have severe mental health issues.",0.355555556,-0.177777778,Negative
"Stop The Steal: With 'Compelling Video Evidence', Trump Files Lawsuit To Decertify Georgia ",0.6,0.3,Positive
 Stop the steal! How can we fight this absurd discussion? It’s ridiculous! We the people say match signatures!!!,1,-0.656901042,Negative
