tweet,subjectivity,polarity,score
"So far, we’ve see that Trump’s legal team:

Hired actors
Blamed a dead Venezuelan leader
Claimed that all Chinese look alike as proof of voter fraud
Falsified evidence
Filed frivolous lawsuits
Released a poorly-written “Kraken”
Etc.

Disbarment is a light consequence. ",0.46,0.1,Positive
Video PROVES ENTIRE Voter Fraud Case in Just under ONE Minute - This is ...  via ,0.3125,0.15,Positive
" I'm not sure what's worse, voter fraud or shear incompetence. gapol",0.744444444,-0.325,Negative
"Since  won't do the right thing, I hope when they take it to the Supreme Court and find all GA's voter fraud, you get prosecuted for breaking the law.  georgia VoterSuppression VoterIntegrity verifysignatures StopTheSteaI",0.535714286,0.285714286,Positive
"  What is going on is clear: trumplost courts have spoken, zeroevidence of voter fraud. dealwithit",0.383333333,0.1,Positive
 Can't you guys make Georgia to let the signatures be audited? They trying hard to cover up their voter fraud!,0.541666667,-0.364583333,Negative
"   There’s no voter fraud, at least none that would throw an election in a town of two hundred people with a 50/50 vote!",0.4,-0.375,Negative
 I believe we should actually have an audit of South Carolina’s election results! Considering there were so many more registered Democrats than votes cast by Dems! What sort of voter fraud will be uncover ,0.366666667,0.375,Positive
" The whole voter fraud constitutional crisis has revealed plenty so far...

WE KNOW MOST POLITICIANS ON BOTH THE LEFT AND RIGHT ARE CORRUPT!

WE KNOW MOST MAINSTREAM MEDIA IS CORRUPT.

WE KNOW IT HAS BEEN THIS WAY FOR DECADES.

WE KNOW PEOPLE SHOULD BE IN JAIL.

WAR!",0.548412698,0.037301587,Positive
Joe Biden is sweating bullets after this huge voter fraud ruling ,0.9,0.4,Positive
 ...and he's already beginning to feel it. Now he just look like a crazy old has been that won't stop talking. His so-called friends laugh at him and talk about him behind his back. The lawyers give him a voice for the voter fraud claim only to get the money. DonaldTrump,0.483333333,-0.1,Negative
" He shouldn't be picking anyone, he is not going to be president. This Voter Fraud will come to light, and I hope it lands him in prison where this pos belongs",0.7,0.4,Positive
"Voter and Election Fraud has to go through Obama's activist Judges before it gets to the SCOTUS right?

Another way of learning who's who.

Judges can be impeached right?",0.535714286,0.285714286,Positive
  can we the people make some phone calls and speak out about  Masive Voter fraud ,0,0,Neutral
"MSM and this invented conundrum about how the voter fraud hoax will effect the Georgia run-off election is pissing me off.  
It will not suppress the vote. Republicans are going to vote.",0,0,Neutral
   Well seeing how theres no evidence of voter fraud,0,0,Neutral
  Interesting that he is saying this now. Seems like a sketchy campaign promise. Is it because Team Trump is making progress in the case for voter fraud and they need to motivate younger people to protest?,0.25,0.25,Positive
"  Why do you think we wanted it released before the election? Justice justice, you people are all talk about justice, yet you do nothing to get justice. You claim you are behind President Trump, but yet you aren’t doing anything to help with voter fraud. Stand up &amp; Fight back.",0.35,-0.2,Negative
   Voter fraud is rare and has had no consequence on any election including 2020.,0.9,0.3,Positive
  Which is a big argument against Trump’s claims of voter fraud.,0.1,0,Neutral
" Iregardless of what twitter claims, voter fraud is real.  It is the most horrific, orchestrated take over of our constitutional republic ever. It will live on in infamy, a sneaky well organized attack on our free election system.",0.62,0.047272727,Positive
"If I wanted to tamper with the election system, I couldn’t help but create a % of voter roll conflicts. 

If I wanted to claim there was voter fraud, I’d intentionally create voter roll conflicts. 

If I was incompetent I’d just tell everyone I won and say it’s all a fraud.",0.366666667,-0.35,Negative
"    I do have a serious question I want to ask you about. Remember four years ago when Trump lost the popular vote and formed a commission to find voter fraud. Do you remember that commission disbanding without finding any proof of voter fraud?,,  1/2",0.783333333,0.133333333,Positive
The attorney general’s future came into doubt after he acknowledged that the Justice Department had not found evidence of widespread voter fraud in the president’s election loss. ,0.3125,0.025,Positive
Zuckerberg is involved in voter fraud and Foriegn influence as he works for China's little shit along with the rest of Silly Cone Valley Overlords. Facebook is being sued by 40 states for violating Rico laws. If this is true then this is the week where they are called to account ,0.70625,-0.134375,Negative
  Not really. Just looking into some rather unseemly and obvious voter fraud.,0.35,-0.05,Negative
This! Investigate McConnell and Graham for voter fraud! 👇👇👇👇👇👇👇 ,0,0,Neutral
  Are you going to provide evidence of voter fraud?,0,0,Neutral
"  3/
methodological. (Highlights: claiming voter fraud in MI and using counties from MN, WI a non-existent county was cited, no recognized methdology, etc.)
- Witnesses were found not credible for after detailed discussions (I can link a case)
- Rudy claimed that Dominion's CEOs",0.725,0.1,Positive
  democrat voter fraud,0,0,Neutral
Tucker Carlson just revealed some exciting news about the evidence of voter fraud to Trump supporters ,0.8,0.3,Positive
" The big problem is every Republican  knows there was significant voter fraud, but as slick as the voter fraud was carried out so has the evidence of this fraud been destroyed. Gotta hand it to the Dems involved- it was masterful. Planning prob started in 2016.",0.5875,0.28125,Positive
   This is getting old: bring them to court and see the result. Spoiler alert: there was no great conspiracy by the Democratics and there was no widespread voter fraud. Your BOL lost...,0.475,-0.15,Negative
 This is the last thing on my mind.  Focus.  Voter fraud and COVID tyranny.  What would it matter if they did admit it now?   Seriously if they said they supported what worse would happen?  They are stealing an election ...focus Jim!,0.444444444,-0.277777778,Negative
" Voter fraud is where it is every election year. .00006%. At 155,000,000 votes, that’s 9700 fraudulent ballots. Hardly widespread.",0.541666667,-0.291666667,Negative
  Most of the voter fraud took place in the democrat strongholds.,0.5,0.5,Positive
"Sorry... so many hungry people in the world... but cats... sad!

McKinnon as Giuliani presents voter fraud witnesses on 'SNL'
",0.833333333,-0.208333333,Negative
"This key witness in Roger Stone-uncovered plot to smuggle Biden ballots into Maine from N Korea was found brutally slain!
And you say there is no voter fraud? ",1,-0.5,Negative
  NO one cheated. 1-47 for litigation right now. They have NO proof of voter fraud. All just smoke 'n mirrors to rake in the millions from you gullible people.,0.535714286,0.285714286,Positive
" Biden won the election FAIR AND SQUARE!! IF you say there is voter fraud,then pony up the proof! Show us the evidence and nothing from the ass kissing network of Newsmax or OANN!! Come on show us...if not then move along!!",0.9,1,Positive
"   There was no coup attempt in 2016.  Hillary, even after winning the popular vote, conceded the election.  Obama started the transition process to Trump.  There were no lawsuits filed in several states by Hillary and the Democratic Party claiming voter fraud.  Give it up, you lost",0.55,0.366666667,Positive
  Maybe he is maybe he isn’t but what’s your interest in seeing Democrats in power that you’re willing to overlook flat out in your face voter fraud?,0.4375,0.1125,Positive
 If you have evidence of widespread voter fraud you would have shown it to the courts already.  Instead your own lawyers admitted that there is no evidence. please follow.,1,0.6,Positive
" The criminals of Michigan, the Democrats, are trying to cover up their evidence of voter fraud. They all need to be prosecuted!
Gretchen Whitmer, Debbie Stabenow, Gary Peters, Rashida Tlaib, Dana Nessel, MLive, all of you!",0,0,Neutral
" Trump and Allies Dial Back Voter Fraud Claims After Defeats 
",0,0,Neutral
 Absolutely!! It’s obviously voter fraud!!!,0.5,0,Neutral
"Now ask yourself how this would've ended if the so-called protesters had been Black?

Armed protesters alleging voter fraud surrounded the home of Michigan’s secretary of state ",0.433333333,-0.166666667,Negative
 Please do the signature audit for our state! We can't let voter fraud stand! How can we ever win an election again if the cheating is allowed? 😰,0.4,0.8,Positive
   Voter fraud! I demand a recount!,0,0,Neutral
"Beyond the pale.
",0.18,-0.21,Negative
" Imagine having to ""speak out"" on probing voter fraud?

Remember when journalists would want to know all about this?",0,0,Neutral
" Trump has found his golden goose, his cash cow. As long as he keeps 'investigating' voter fraud, chumps and losers will continue to pour millions into his Leadership PAC.

No campaign financing laws to violate.

No FEC.

Just money in Trump's pocket.

TrumpWhineTour",0.316666667,-0.020833333,Negative
LETS Give Pennsylvania a call ask about voter fraud Jake Corman  said there is none. He can be reached at 717 787 1317  certification of the real votes,0.3,0.2,Positive
  Hey troll bot why do you only have 2 followers?  If you were a person &amp; not a bot you would see mind blowing evidence of voter fraud. Back to your bot farm 🤖🤖🤖,0.5,0,Neutral
"   There's really no question that Trump is/was innocent.

Suggestions otherwise have significantly less evidentiary basis than the Trump campaign's voter fraud allegations.

If you laugh at those out-of-hand, you should laugh at suggestions of Russian collusion or obstruction.",0.194444444,0.138888889,Positive
    Extremely annoying you &amp; guests keep saying no evidence of voter fraud. Lazy fake journalist. ,0.966666667,-0.516666667,Negative
 keep on dreaming thinking yous have won and claming voter fraud with 1. no prove 2 no actual evidence showen to the courts 3 trump giving fake statements to media Lets see if your still bloody laughing on jan 20th when he leaves WH and biden becomes POTUS what you got to say now,0.5,-0.325,Negative
"  What part of this makes any sense! No there is no signs of voter fraud but, we are going to pass a bill to verify that a voter is alive! 🙄",0.4,0.125,Positive
StopTheSteal StopTheCensorship  YouTube Link of Today's Voter Fraud Court Hearing in Georgia Is SET TO PRIVATE After Sidney Powell Promoted It -- What the Hell is Going On?  via ,0.375,0,Neutral
The rights of a Secretary of State do not include destroying voter data to cover up election fraud. ,0,-0.2,Negative
" Its not difficult,  voter fraud needs to be investigated.",1,0.25,Positive
"  Nothing new here. Shit!  He's got his deplorables convinced they can vote more than once, but the Dems are the ones committing voter fraud.",0.584848485,0.128787879,Positive
 3 week is plenty of time to get if the virus.  Our whole year is gone because of you. Shut our lives and jobs down again and no assurance of us not losing our homes or food.  Kinda strange all started and then voter fraud for Biden. Go to hell,0.27962963,-0.001851852,Negative
" Considering what's happening in some of the swing states, we should seriously look at mail-in voter fraud.",0.666666667,-0.333333333,Negative
Why isn't MN being investigated for voter fraud?,0,0,Neutral
"   Thus, saying ""voter fraud"" in a courtroom is...",0,0,Neutral
GOP Senator Spars with Stephanopoulos Over Voter Fraud ,0,0,Neutral
   Right because some random on YouTube obviously has all the evidence don’t they? If they have any evidence at all why has it not been shown in court? Why have none of their cases been presented as voter fraud cases? Why have they lost almost every time in court? Try again.,0.511904762,-0.071428571,Negative
" If there was credible evidence of voter fraud or criminal election meddling, federal law enforcement could arrest and prosecute the criminals.
If there was credible evidence.  
But there isn’t.   So Pres. Law and Order has yet to order a single arrest.  
Not one.",0.360714286,0.038095238,Positive
  Georgia: 30 Examples of Voter Fraud; Compromised Voting Machines?; Sworn...  via ,0,0,Neutral
     These people are trash. They should all be arrested for committing voter fraud.  ,0,0,Neutral
  The rights of a Secretary of State do not include destroying voter data to cover up election fraud.,0,-0.2,Negative
  That’s all you can come up with. The blatant flat out voter fraud means nothing to you. Why?,0.3125,-0.2625,Negative
"Mdr. Et ça, c'est l'équipe juridique des Républicains (le gouverneur de Géorgie etc.) qui le dit.

",0,0,Neutral
 Georgia voters chose Biden. No massive fraud only the typical GOP Voter suppression,0.833333333,-0.055555556,Negative
"    Yeah the reason for this is cause a few Trump supporters got arrested for trying to commit voter fraud.
So yes some Trump supporters committed fraud, but not enough to have an impact.",0.3,-0.1,Negative
" And just disregard the video of voter fraud where they take out suitcases of ballots from underneath the table after all The observers leave nothing to see there!

If there was this many voting irregularities when Hillary lost the mainstream media would be screaming fraud!",0.5,0.625,Positive
 I'll bet that any voter fraud was done to aid Trump.,0,0,Neutral
The Civil Rights Division is charged with enforcing the Voting Rights Act of 1965 as well as the National Voter Registration Act The Criminal Division is responsible for enforcing the voting fraud laws passed by Congress and signed by the President.,0.55,-0.1,Negative
" To all the peoples that's trying to make it look as if voter fraud took place in this President election. You didn't follow the election to the end, because if you did, then you would know biden won fair. But instead, you're playing the game called, the blind leading the blind.",0.658333333,-0.175,Negative
"In den großen deutschen Medien werden die Klagen von Trump und seinen Anhängern über massiven Wahlbetrug verhöhnt und als völlig lächerlich dargestellt. Doch sind sie das wirklich? Hier die andere Sichtweise, die Sie bei Spiegel &amp; Co. nicht finden werden.  ",0,0,Neutral
"  
  
  
  

Incredible evidence of voter fraud

You talk a big game - now show us.

Or will history record you all as spineless 

StopTheSteaI WeThePeople",0.466666667,0.166666667,Positive
" Maybe the swamp creature will just quit.  He did nothing, but stall, stall stall.  He did not allow the Russia investigation to be made public.  He did not arrest rioters.  He has not investigated claims of voter fraud.  Cmon man....go work for the dems.",0.033333333,0.0125,Positive
" oh so where was this evidence in court? because all these so-called ""witnesses"" said was that they either believed voter fraud was committed or known someone who told them that it was

you know what happens every year? people misinterpreted the election",0,0,Neutral
"  ONE WITNESS who didn’t know where or when an event took place is sufficient to label Brett Kavanaugh as a serial rapist.

ONE THOUSAND witnesses (including Democrats) alleging voter fraud is NOT sufficient to trigger a signature audit. 

Makes sense.",0,0,Neutral
"   ONE WITNESS who didn’t know where or when an event took place is sufficient to label Brett Kavanaugh as a serial rapist.

ONE THOUSAND witnesses (including Democrats) alleging voter fraud is NOT sufficient to trigger a signature audit. 

Makes sense.",0,0,Neutral
" It would be really funny if those were the watermarked ballots that my retired air force vet uncle keeps saying will prove massive voter fraud. It would be very jacob wohl of them to set up a ""conspiracy"" that they later discover only to have it backfire in spectacular fashion.",0.7,0.175,Positive
 I saw your rebuttal of the CCD camera footage of plausible voter fraud.  Why was your voice so shrill and angry?  Are you implicated in this possible wrongdoing?  Also your upspeak makes you appear childlike and uneducated.,0.72,-0.16,Negative
Yes!!!  That may be voter fraud I’m hearing so much about (inserting sarcastic tone here). ,0.5,0.15,Positive
   This guy is actually calling someone ignorant for not believing bullshit allegations re voter fraud. 40 lawsuits  spanning three states where judges some appointed by Trump n Bush said there is no voter frued. Who's the ignorant one?,0.1,0,Neutral
" DO NOT SPEAK TO TWITTER.

But if you want a response, just do this.

There was voter fraud in Georgia

Now watch, twitter talks back!",0,0,Neutral
" While the Trump Republican Party begrudges *all* Democrats the right to vote, they repeatedly target African American people and communities with voter fraud allegations for one cynical reason: they know more people will believe allegations of black people being criminals.",0.411507937,0.003174603,Positive
" Nate, are you drunk? The chances that gase is back next year is just about as likely as the odds of Biden winning without gross voter fraud",0.458333333,0,Neutral
deep state already has a backup plan. stall the courts &amp; give trump a timelimit to prove voter fraud. gonna sneak it in until the last day. then  is gonna go on TV and fake outrage   ,0.488888889,-0.166666667,Negative
  In one week the results are certified like there was any doubt that Biden crushed Trump. Time to put to bed voter fraud conspiracy Mr Grinch,0.1,-0.1,Negative
"   Well, he may want to consider doing something constructive while in office. I don't know....say....investigate voter fraud all over the whole country!!",0.4,0.3125,Positive
  Georgia voters chose Biden. No massive fraud just normal GOP voter suppression.,0.825,0.075,Positive
"No way?!?!?

Rudy Giuliani's 'Voter Fraud' Witness Accused Of Framing Woman For Stealing Sex Videos  via ",0,0,Neutral
" No  We need to enforce the law. 

Stolen votes &amp; voter fraud should NEVER determine an election

And we can uncount the illegal votes if Kemp would allow an audit with signature verification.

The steal is happening not because of Stacey Abrams but because of the GOP",0.5,-0.5,Negative
"    No, you are the one who keeps claiming that there's all sorts of evidence of voter fraud, but when asked to show any, you immediately devolve into childish insults.",0.8,-0.2,Negative
" Keywords so conspiracy theorists can find this tweet:

• Chemtrails
• Contrails
• Voter Fraud
• Illuminati at Denver Airport, and
• It’s 1pm and Weiss still sucks",0.3,-0.3,Negative
"do you hear a republican contesting the crimes by dems in voter fraud? 
i haven't seen one republican  condemn voter fraud, pictures of Hunter and under age girls in acts of sex, Hillary's crimes, 2016 Coup.  HLL when has Gop Opposed anything. ",0,0,Neutral
Sidney Powell: ..“The democrats used every manner and means of voter fraud you can imagine. They heavily coordinated and were heavily funded. They now have 25 lawyers lined up against our little rag time team”. ,0.5,-0.195833333,Negative
Sen. Braun speaks out on importance of probing voter fraud   -  politics politic,0,0,Neutral
 Better alert your Georgia voter fraud team!,0.5,0.625,Positive
Just think about it. You have ALL these judges that has dismissed ALL this over whelming voter fraud evidence . What’s that say?,0,0,Neutral
" Your dad is pressuring states to disregard thousands of votes. Crying voter fraud when nobody has found proof of any! Republican Governors, Senators, Judges and the DOJ found zero fraud. And 47 court loses with no proof of fraud! 
Go do a line Donnie Jr. you’ll feel better..",0.4,-0.041666667,Negative
  You biden should be in prison for life and Obama. biden u just admitted that u and Obama committed voter fraud.,0,0,Neutral
  Theyre gonna be unchecked if we don't speak up and get the voter fraud exposed. Voting in a fraudulent system will be just like Venezuela....faking elections keeps the people from revolting...making them think its what they wanted. Nothing could be father from the truth.,0,0,Neutral
 PLEASE HELP FIGHT FOR VOTER INTEGRITY 🙏 MILLIONS OF MICHIGAN VOTERS DISENFRANCHISED THOUSANDS OF AFFIDAVITS AND EVIDENCE OF FRAUD,0,0,Neutral
"  Of course there was no voter fraud even in front of your own snowflake ❄️ 👀 eyes, you’ll still believe what MSM tells you. Good little servent. Great meme. That’s all you got. 🤣🤣🤣",0.7125,0.478125,Positive
 Why does the results matter anywhere? Is the problem not that a CRIME was committed? So it’s now to commit voter fraud/election fraud as long as you believe it WILL NOT alter election 🥴,0.4,-0.05,Negative
"     They are proving voter fraud in the Supreme Court once they get there but, when Trump wins you'll see why she is currently keeping her Senate seat.",0.3,0.15,Positive
NOT really - when 100s of eye witnesses saw fraud and reported fraud and everyone ignores those witnesses.. then someone is trying to hide. Cost to do a ballot audit is about 125K - peanuts for voter confidence ! ,0.2,-0.125,Negative
 NOT really - when 100s of eye witnesses saw fraud and reported fraud and everyone ignores those witnesses.. then someone is trying to hide. Cost to do a ballot audit is about 125K - peanuts for voter confidence !,0.2,-0.125,Negative
" Democrats and the media said, Secondhand whistleblower fabrication of details of a phone call is enough to impeach the President, however, hundreds of firsthand whistleblowers testimony of voter fraud does not qualify for a Special Counsel investigation.",0.457142857,0.085714286,Positive
    I’m not the one blindly following whatever is fed to me 🤷🏼‍♀️ Have a nice day. Hope you find the voter fraud you’re looking for! 😘,0.55,0.375,Positive
  If you have evidence of widespread voter fraud you would have shown it to the courts already.  Instead your own lawyers admitted that there is no evidence. please follow.,1,0.6,Positive
"FBI Needs More Transparency on Voter Fraud Probes, Ratcliffe Says  via ",0.5,0.5,Positive
Judges are holding up our democracy.  Unlike the Radical Right which is seeking to destroy it through Voter Fraud Conspiracy theories support by the Republican Party. ,0.267857143,0.042857143,Positive
"   I'll always ask this. Which is bigger, 2% from dying from COVID, or voter fraud which is at 0.0004%? Make up your minds.",0.5,0,Neutral
 Please explain to me why my videos are being taken down that are showing clips of a hearing where they are talking about voter fraud? It’s a literal hearing. Nothing fake.,0.644444444,-0.327777778,Negative
"  That’s it exactly. EVERYTHING they have accused the Dems of, they are actually guilty. 2018 voter fraud in N Carolina was the Rep; accusing Obama that he wouldn’t leave the WH in 2016, yet he did and who is now not leaving? Dozens of other examples",0.541666667,-0.125,Negative
Voter fraud is rampant among Democrats. The election was a complete fraud and the Democrats fraudulently elected a non coherent candidate with the intent and purpose of moving Harris right into the Oval Office. Ray Charles could see that.,0.545238095,0.295238095,Positive
  keep on dreaming thinking yous have won and claming voter fraud with 1. no prove 2 no actual evidence showen to the courts 3 trump giving fake statements to media Lets see if your still bloody laughing on jan 20th when he leaves WH and biden becomes POTUS what you got to say now,0.5,-0.325,Negative
